"acquisition","added","agreed","agreement","also","announced","annual","april","around","assets","avg","bank","banks","billion","board","business","but","buy","capital","cash","central","chairman","commission","common","companies","company","compared","corp","countries","cts","current","cut","december","department","div","dlr","dlrs","dollar","domestic","due","earlier","earnings","economic","end","ended","exchange","expected","export","exports","february","federal","fell","financial","first","five","foreign","four","gain","government","group","growth","higher","however","imports","inc","includes","including","increase","industry","interest","international","investment","january","japan","june","last","loss","lower","ltd","made","major","make","march","market","markets","may","meeting","minister","mln","month","months","mths","national","net","new","next.","nine","note","now","offer","official","officials","oil","one","operations","pay","pct","per","period","president","price","prices","prior","production","products","profit","quarter","rate","rates","recent","record","report","reported","reuter","revs","rise","rose","said","sale","sales","securities","set","seven","share","shareholders","shares","shr","shrs","since","six","sources","spokesman","statement","states","stock","subsidiary","take","tax","terms","the","this","three","time","today","told","tonnes","total","trade","trading","two","united","week","west","will","world","year","years","yesterday","acquisition.1","added.1","agreed.1","agreement.1","also.1","announced.1","annual.1","april.1","around.1","assets.1","avg.1","bank.1","banks.1","billion.1","board.1","business.1","but.1","buy.1","capital.1","cash.1","central.1","chairman.1","commission.1","common.1","companies.1","company.1","compared.1","corp.1","countries.1","cts.1","current.1","cut.1","december.1","department.1","div.1","dlr.1","dlrs.1","dollar.1","domestic.1","due.1","earlier.1","earnings.1","economic.1","end.1","ended.1","exchange.1","expected.1","export.1","exports.1","february.1","federal.1","fell.1","financial.1","first.1","five.1","foreign.1","four.1","gain.1","government.1","group.1","growth.1","higher.1","however.1","imports.1","inc.1","includes.1","including.1","increase.1","industry.1","interest.1","international.1","investment.1","january.1","japan.1","june.1","last.1","loss.1","lower.1","ltd.1","made.1","major.1","make.1","march.1","market.1","markets.1","may.1","meeting.1","minister.1","mln.1","month.1","months.1","mths.1","national.1","net.1","new.1","next..1","nine.1","note.1","now.1","offer.1","official.1","officials.1","oil.1","one.1","operations.1","pay.1","pct.1","per.1","period.1","president.1","price.1","prices.1","prior.1","production.1","products.1","profit.1","quarter.1","rate.1","rates.1","recent.1","record.1","report.1","reported.1","reuter.1","revs.1","rise.1","rose.1","said.1","sale.1","sales.1","securities.1","set.1","seven.1","share.1","shareholders.1","shares.1","shr.1","shrs.1","since.1","six.1","sources.1","spokesman.1","statement.1","states.1","stock.1","subsidiary.1","take.1","tax.1","terms.1","the.1","this.1","three.1","time.1","today.1","told.1","tonnes.1","total.1","trade.1","trading.1","two.1","united.1","week.1","west.1","will.1","world.1","year.1","years.1","yesterday.1","topic"
2,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0477580321134428,0,0,0,0,0,0,0,0,0.0242436900836238,0,0.0523816401532202,0.0236955403820304,0.0148273168845254,0.0212476908681132,0,0,0,0,0,0,0,0,0,0,0,0,0.0145355366345154,0,0,0,0,0,0,0,0,0.00748786236751072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715089411792075,0,0.0461801267393914,0.0366390348019468,0,0,0,0,0,0,0,0,0.0235984021066831,0,0,0,0,0,0.0691536837957198,0,0,0,0,0,0,0,0,0,0,0,0.0638994153718978,0,0,0.0954633445783437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440862754295604,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99899872700802e-05,0,0,0,0.0236127755165237,0,0,0,0,0.0244551385397711,0,0,0,0,0,0,0,0.0488187439955145,0,0.0233940034860871,0,0,0,0,0,0,0.00545434900868623,0.0243035556925051,0,0.0225258082321158,0.018924994413308,0,0,0,0,0,0,0,0,0.023779717255389,0.0204089411913373,0,0,0,0,"topic.acq"
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0403449513772544,0,0,0.057582854999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073864873861594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490258884144272,0,0,0,0,0,0,0,0,0.0987504425808103,0,0,0,0,0,0,0,0,0,0,0,0.0488824043638436,0,0,0,0,0,0,0,0,0,0,0,0,0.027345874122004,0,0,0,0,0,0,0,0,0,0.0342608515313899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484869112743744,0,0.029095733528732,0.0943405646649315,0,0.0197521808301344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144979259345166,0,0,0,0.0244560889278281,0.0466606027665256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484590072211803,0,0,0,0.048073037248652,0,0,0.0225965887502715,0,0,0,0.0392017741418523,0,0,0,0,0,0,0,0,0,0,0,0.0200056121626199,0,0,"topic.acq"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179141337818858,0,0,0,0,0,0.178045505741466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210531933721543,0,0,0,0,0,0,0,0.199320198286381,0,0,0,0,0,0,0,0,0,0,0.291843641601615,0,0,0,0,0,0,0,0,0,0,0,0.0545004484622661,0,0,0,0,0.09305516204751,0,0,0,0.139089768781349,0,0,0,0,0,0,0,0,0,0,0.198551046651412,0,0,0,0,0,0,0.334582130119836,0,0,0,0,0,0,0,0.000608912889249697,0.143793184999395,0,0,0,0,0,0,0,0,0,0,0,0.108905124843119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255762379213065,0,0,0,0,0,0,0,0,"topic.earn"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0606675168316459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670396005545978,0,0,0,0,0,0.0629424804970972,0,0.0678103760040863,0,0.0414620225312406,0,0,0,0,0,0,0,0,0.0427176410474382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390679809325766,0,0,0,0,0.0581608115131753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357379989916499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543994488436489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199643570245802,0,0,0,0.0336772372120912,0,0,0,0,0,0.0424313404136696,0,0.100673987100956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582156683162735,0,0,0,0,"topic.acq"
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0396472116393353,0.134157063639947,0,0,0,0,0,0,0,0,0,0.0660865812761592,0,0,0,0,0,0,0,0,0,0,0,0.0829240450624812,0,0,0,0,0,0,0,0,0.0213588205237191,0,0,0,0,0,0,0,0,0,0.0536933935992387,0,0,0,0,0,0,0,0,0,0,0,0,0.0525489538797583,0,0,0,0,0.0390679809325766,0,0,0,0,0,0,0,0,0,0.0672741552543336,0,0,0,0,0,0,0,0,0,0,0,0.0614222311042462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199643570245802,0,0,0,0.0336772372120912,0.128507889586497,0,0,0,0,0.0424313404136696,0.134391423211442,0,0,0,0,0,0,0,0,0,0,0.0693677809623425,0,0,0.0675905578110374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291078341581368,0,0,0,0,"topic.acq"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116408730920815,0,0,0,0.116348221524937,0,0.062673226306807,0,0,0,0,0,0,0,0,0,0,0.039481456119602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102607831282033,0,0,0,0,0,0,0,0,0,0.0722165708147629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114396991607666,0,0,0,0,0,0,0,0,0,0.0660611496512316,0,0,0,0,0,0,0,0,0,0,0.118836405423756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369038114696786,0,0,0,0.0311259313626903,0,0,0,0,0,0.0784336898555711,0,0.279141509689014,0,0,0,0.104734217775726,0,0,0,0,0,0,0,0,0,0.0287592947730728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,4,0,1,0,2,0,0,0,2,4,1,0,2,4,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,8,1,0,0,0,0.0234222691565215,0.0837133167348635,0,0,0,0,0.0253005895214521,0,0,0,0,0,0,0,0.0224854955804844,0,0,0,0,0,0,0,0,0,0,0,0.0255868506226736,0,0,0,0,0.0265521271517184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237018108228226,0,0,0,0,0,0,0.0235377066140218,0,0,0,0,0,0.0259881137124232,0,0,0,0,0,0.0253855294946313,0,0,0,0,0,0,0.0436149384730696,0,0,0,0.0226843442917411,0,0.0272749186753428,0,0,0,0,0.0948545847432662,0,0.00689879094459064,0,0.0455815343791868,0,0,0,0.0334004870949836,0.100476878120667,0.022021279443965,0,0.0467301862641182,0.0992810475692142,0,0.128889257817957,0,0,0,0,0,0.0187350165625664,0,0,0,0,0,0.0240391413681394,0,0,0,0,0,0,0,0,0,7.70775809176832e-05,0,0,0,0.0227534498252578,0,0,0,0,0,0,0,0,0,0,0.0240514224476927,0,0,0,0,0,0,0,0,0,0,0.00600668814880635,0,0,0,0,0,0.0239414828835216,0,0,0,0.0323749847105145,0,0,0,0.0224756694132448,0,0.0850871605903833,0.0221600809633923,0,"topic.grain"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215021431153124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137801029091429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309748489662656,0,0,0,0,0,0,0,0,0,0.260466033254391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167693687576203,0,0,0,0,0.1431617877654,0,0,0,0.213984259663614,0,0,0,0,0,0.188003201262576,0,0,0,0,0.30546314869448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093678906038415,0.221220284614453,0,0,0,0,0,0,0,0,0,0,0,0.167546345912491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,2,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0115165709999974,0.0194847163858018,0,0,0,0,0,0,0.0196334477451109,0,0,0,0.0169176585796025,0,0,0,0,0,0.0198448483134845,0,0.0586246210073478,0.00984864984821253,0,0.0120437303543127,0,0,0,0,0,0.0399546294283,0,0,0.0248169152751784,0,0,0.0358267038137097,0.0170275805468075,0,0,0,0,0,0,0,0,0,0.0395001770323241,0,0.0191317667920336,0,0,0,0,0,0.0163426482964568,0,0,0,0,0,0.0113483182708913,0,0,0,0,0.0168943309633509,0,0,0,0,0.0586246210073478,0,0,0,0,0,0,0,0,0,0,0.013704340612556,0,0,0.0207620756046728,0,0,0,0,0,0,0,0,0,0,0,0,0.0193947645097498,0,0.0116382934114928,0.0566043387989589,0.0350904588025912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79917037380664e-05,0,0,0,0.0244560889278281,0,0,0,0,0,0,0,0,0,0,0,0.0329164684437996,0,0,0,0,0,0,0.0192292148994608,0,0,0.0180772710002172,0,0,0.0186642411066102,0.0156807096567409,0.0142314999668713,0,0,0,0,0.0243583218298157,0,0,0,0.0084551327792683,0,0,0,0,"topic.acq"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.141096222104082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449271742050643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821774771340405,0,0,0,0,0,0.116760635596796,0,0,0,0,0.0792087388361494,0,0,0.130175887001827,0,0,0,0,0,0,0,0,0,0.0375865161808731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000419939923620481,0,0,0,0,0,0.103285119974997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142173242292182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579472904020713,0,0,"topic.acq"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298568896364764,0,0,0,0,0,0,0.0723826695526036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302780269234811,0,0,0.216933402604766,0,0.206789248994467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000676569876944108,0.319540411109766,0,0,0,0,0,0,0,0,0,0,0,0.242011388540264,0,0,0.192012732588831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0799028614205677,0,0,0.0635899232889829,0,0,0,0,0,0.0811231168182797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397733936177814,0,0,0,0,0,0,0,0,0,0,0.0501110789210332,0,0,0,0,0,0,0,0,0,0.0629864809529531,0,0,0,0,0,0.0772629043524434,0,0,0,0,0,0,0,0,0,0,0,0.0916594937264298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419234218940508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047000800315644,0,0,0,0,0.0763657871736199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234197265096037,0,0,0,0.0296294923548687,0,0,0,0,0,0,0.0788257386144033,0,0,0,0,0,0,0,0,0,0,0.0813737430519787,0,0,0,0.0182510909136808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341457285316604,0,0.0323167581088475,0,0,"topic.acq"
2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16293916838704,0,0.0725631083672628,0,0,0,0,0,0,0.0827137661676577,0,0,0,0.0505873164295571,0,0,0,0.0801846202711856,0.0829180135391349,0,0,0,0,0,0.0804651660885166,0,0,0.099183661741399,0,0,0,0,0,0,0,0,0.0255468245479777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787778632613148,0,0,0,0,0,0,0,0,0,0,0,0.0467283693507289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958447692711171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238789368333215,0,0,0,0.0100701542643998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076077691533363,0,0,0.057079968481803,0.0829693066412332,0,0,0.161687216724443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899748657552315,0,0,0,0,0,0,0.0880092114095588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069888831839785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160642583959701,0,0,0,0,0,0,0,0,0,0.023191680196709,0,0,0,0,0,0,0,0,0,0.0785464832950072,0,0,0,0.0703254770285796,0,0,0,0.0706035399885655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259111867765829,0,0,0,0.0109271886698807,0,0,0,0,0,0,0,0.130661983258687,0,0,0,0,0,0,0,0,0.0619378381398288,0,0,0,0,0,0,0,0,0,0.0635875530434675,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0418392088356713,0,0,0.0298577766666599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492421604079379,0,0,0.0405527789687641,0,0,0,0,0,0,0,0,0.0418031905223096,0,0,0,0,0.0791478070781545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100392101712831,0,0,0,0,0,0,0,0,0,0.170891172393331,0.0513570815961088,0,0.0462562481155434,0.101623605580475,0,0,0,0,0,0,0.0651515674198446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506632527223994,0,0,0,0,0.000150348861543135,0,0,0,0.0253618699992292,0,0,0,0,0.0525332605669158,0,0,0,0,0,0,0,0,0,0,0,0.179696197072343,0,0,0,0,0.011716749722363,0,0,0,0,0.0368964813955922,0,0,0,0,0,0,0,0,0.0219207146129178,0,0,0,0,"topic.money.fx"
