"acquisition","added","agreed","agreement","also","announced","annual","april","around","assets","avg","bank","banks","billion","board","business","but","buy","capital","cash","central","chairman","commission","common","companies","company","compared","corp","countries","cts","current","cut","december","department","div","dlr","dlrs","dollar","domestic","due","earlier","earnings","economic","end","ended","exchange","expected","export","exports","february","federal","fell","financial","first","five","foreign","four","gain","government","group","growth","higher","however","imports","inc","includes","including","increase","industry","interest","international","investment","january","japan","june","last","loss","lower","ltd","made","major","make","march","market","markets","may","meeting","minister","mln","month","months","mths","national","net","new","next.","nine","note","now","offer","official","officials","oil","one","operations","pay","pct","per","period","president","price","prices","prior","production","products","profit","quarter","rate","rates","recent","record","report","reported","reuter","revs","rise","rose","said","sale","sales","securities","set","seven","share","shareholders","shares","shr","shrs","since","six","sources","spokesman","statement","states","stock","subsidiary","take","tax","terms","the","this","three","time","today","told","tonnes","total","trade","trading","two","united","week","west","will","world","year","years","yesterday","topic"
0,0.0364406012439717,0.0397926723304344,0.0177778280162748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441260588227349,0.0111194433770142,0,0.0135977600774499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214441666292633,0,0,0,0,0,0,0,0,0,0,0,0.0182046152274574,0.0392563722590412,0,0,0.0184513771089028,0.0344675934050028,0,0,0,0,0.0256252348052384,0,0.0231541721022963,0,0.0431281038725994,0,0.0182046152274574,0,0,0.0218595705342456,0,0,0,0,0,0.0192694967639521,0,0,0,0.0595362794144509,0,0.0154726426270793,0,0,0,0,0,0,0,0,0.0141862283898049,0,0,0,0,0,0.0216735562249769,0,0,0.0394200260711853,0,0,0.0356813589189525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54745042203976e-05,0,0,0,0.011044685322245,0,0,0,0.0227637383809786,0,0.0139156546517949,0.0440746065370857,0,0,0,0,0,0,0,0,0,0,0,0.0217104039187461,0,0,0.0102049110485097,0,0.0169420909017871,0.0210725302816567,0,0.0160678225432418,0,0,0,0.0458121241959486,0.0687533277454475,0,0.0189266641076273,0,0.0381844706160504,0,0,0,0,"topic.acq"
0.0388312971389675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057987377610971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372767756359156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320743564696815,0.0299578148286473,0,0,0,0,0.0222724003447399,0,0,0,0,0,0.0316454059094119,0.0365325511642033,0,0,0,0.0214677890303583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341363974472189,0.0336536562238856,0,0,0,0,0,0,0,0,0.0366504801774202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783679421391059,0,0.0001138154933177,0,0,0,0.0143993794621792,0,0,0,0,0,0,0,0,0,0,0.0355151845489295,0,0,0.1813066480468,0,0,0,0,0,0,0,0.0354787561686506,0,0,0,0,0.0558619624867845,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
0,0,0,0,0.0161231993999964,0,0.0279852786325017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137881097874975,0,0,0,0,0,0.0856955019293979,0,0,0,0,0,0,0,0.0250786926695968,0,0,0,0,0,0,0.0218353133970237,0,0,0.0249659074000398,0,0,0,0,0,0,0,0,0,0,0,0,0.0547482928875049,0,0,0,0,0,0,0,0,0,0,0,0,0.0153136895083222,0,0,0,0,0,0,0,0,0,0.0191860768575784,0,0,0,0.0243506301790162,0,0,0,0,0,0,0,0,0,0,0,0,0.0661059484068648,0,0,0,0.0331836637946258,0.0197342174459033,0,0,0,0.0879579775461799,0,0.101284915631094,0,0,0,0,0,0,0,0.0279512326962811,0,0,0,0.0251800687537441,0,0.0308146720490634,0.0261299375492543,0.0199684565284994,0,0,0,0,0,0,0,0,0,0,0.113259486069594,0,0,0,0,0,0,0,0,0.012654089700152,0,0.021008192718216,0,0,0,0,0,0.0209259873721446,0,0.017050825280871,0,0,0,0.0236743717819512,0,0.0112031428110671,0,0,"topic.crude"
0.0483133580682502,0,0.0430316107759349,0,0.0281218594185983,0,0,0,0,0.0490511869133784,0,0,0,0,0,0,0,0,0.14751693106381,0.0446684665161265,0,0,0,0,0,0.0480980573982473,0,0,0,0,0,0,0,0,0,0.0414059315677828,0.0605994442765983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554220194624924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380691635579714,0,0,0,0,0,0,0,0,0,0,0,0,0.00014160764866272,0,0,0,0.0298591783421157,0.0455754724696297,0,0.0920456925628555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220710866863117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
0,0,0,0,0,0,0.0477021794872188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466332212558449,0,0,0,0,0,0.0386109537836291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474426343013312,0,0,0,0,0,0,0,0,0,0.0384779367307623,0.0444202610746563,0,0,0,0.0261028798437311,0,0,0.0428988718528747,0,0,0,0,0,0,0,0.0425767738336252,0,0.0495458622384237,0,0,0,0,0,0.0299845281875421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452499096687413,0.000138389293011295,0,0.0429205717393365,0,0.0233444485220178,0,0,0,0,0,0,0,0.0348926887111267,0,0,0,0,0,0,0.0462563250747631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968301715959822,0,0,0,0,0,0,0.0381925323104561,0,0,"topic.earn"
0,0,0,0,0.0345497129999922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575247195087789,0,0,0,0,0,0,0.104309789145452,0.0531279663573635,0,0,0,0,0,0,0.0616029083570792,0,0,0,0,0,0,0.0483722633186725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411130218376679,0,0,0,0,0,0,0.0585221687873156,0,0,0,0,0,0,0,0,0,0.047218534576332,0,0,0,0,0,0,0.0547929423195965,0,0,0,0,0.0586246210073478,0,0,0,0,0,0,0,0,0.000173975111214199,0,0,0,0.0293473067133938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110856064805758,0,0,0,0,0,0,0,0.0271159065003258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.ship"
0,0,0,0,0,0,0,0,0,0,0.101044573489543,0,0,0,0,0.103366191226813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459336763638098,0.087122152127163,0,0,0,0,0.0913053875597261,0.100222157842066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107965094216176,0,0,0,0,0,0,0,0.204430972601416,0,0,0,0,0,0,0,0,0,0,0.149663405949546,0,0,0,0,0,0,0,0,0,0,0,0.19564263550557,0,0,0,0,0.1431617877654,0,0,0,0.0713280865545381,0,0,0,0,0,0,0.101597531177619,0,0,0,0,0,0,0,0.0979403527984676,0,0,0,0,0,0,0,0,0,0,0.00031226302012805,0,0,0,0,0.100499759804824,0.0768017558788439,0,0,0,0,0,0,0.0558487819708302,0.100934966948509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861780216235933,0,0,"topic.earn"
0,0,0,0,0,0,0.0341283885762216,0,0,0,0,0,0,0,0.0300577090329407,0.0655492919974912,0,0,0,0.0624632214697054,0,0,0,0,0,0.0336295360670672,0,0,0,0,0,0,0,0,0,0.0868514662153492,0.0529629289409294,0,0,0,0.0290714789823542,0,0,0,0,0,0,0,0,0,0,0,0,0.0259154148599136,0,0,0,0.0342328347514704,0,0,0.0339426977115215,0,0,0,0.0193751775356681,0,0,0.0283763073266887,0,0,0,0.031780349386746,0,0,0.0333636054513362,0,0.0474542506669293,0,0,0,0,0.0350360743959688,0,0.0225076178274144,0,0.0233976547043638,0.0609228633716913,0,0.0531711692314791,0,0,0,0,0.0453927619743951,0,0,0,0,0,0,0,0,0,0,0.032213851349001,0,0,0,0,0,0,0,0,0,0,0,0.0293310764530164,0,0,0.0345518724066968,0,0,0.0323739191125954,9.90102258942597e-05,0,0,0,0.0125262894508388,0.0318657774990907,0.0974071050170703,0,0,0,0,0,0.024963874850237,0,0,0,0,0,0,0,0,0,0,0,0.0305071597280723,0,0.00771590835375125,0,0,0,0.026771943316387,0,0,0,0,0,0.0207936893669158,0,0,0,0.0288711850999405,0,0.0273247385635784,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142203381863812,0,0.0766006099305419,0,0.0936734583113213,0,0,0,0,0,0,0,0,0.048255113035069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882646976624879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21447677353569,0,0,0,0,0,0.0403707025646415,0,0,0,0,0,0,0,0,0,0,0.290488991035849,0,0,0,0,0,0,0.061451229249307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451046584629405,0,0,0,0.0380428049988438,0,0,0,0,0,0.0958633987123647,0,0.113724318762191,0,0,0,0,0,0,0,0,0.107817718243406,0,0,0,0,0.035150249167089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
0.0374319711159416,0,0,0.0297898739732172,0.0217881072972924,0,0,0,0,0,0,0,0,0,0,0.036317850971583,0,0,0,0.0346080010845665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023475460395439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577565078678425,0,0,0,0,0.0429395826466158,0,0,0,0,0,0,0.0704321256679236,0,0,0,0.0206941750112462,0,0,0.0340099164239007,0.0322894270098657,0,0,0.0260850129975839,0,0,0,0,0,0,0,0,0,0,0,0.0237715178423757,0,0,0,0,0.0706594843060173,0,0,0,0,0,0,0.029895192607771,0.0533357228267657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109714034099045,0,0,0,0.018507310539978,0,0,0,0,0,0.0466362480222315,0.0369273730445853,0,0,0,0,0.0311371998792699,0,0,0,0,0,0,0,0,0,0.00855006060821084,0,0.0283894496192109,0,0,0.0269244593967835,0,0,0,0,0,0,0.0317149506668349,0,0.0159961971499671,0.036629550624952,0,0,0.038528353293572,"topic.acq"
0,0,0,0,0,0,0,0.111811144199624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505836674881135,0,0,0,0,0,0,0,0,0.0521155220778746,0,0,0.0752360780087904,0,0,0,0,0,0.0656955019293979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677211686461416,0,0,0,0,0,0,0,0.0755020144610595,0,0,0,0.0579087288546362,0,0,0,0,0,0,0,0,0,0,0,0.0527727696100741,0,0,0,0,0.0784320275796792,0,0,0,0,0,0,0,0.05920265233771,0.0794204186605647,0,0.0654789613197108,0,0,0,0,0,0,0.0711524758426129,0,0,0,0,0,0.000243565155699879,0,0,0,0.0102715573496878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189811345502281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355115576729269,0,0,0,0,"topic.money.fx"
0,0,0,0,0,0,0,0,0,0,0.111006714537808,0,0,0.145349472558164,0,0,0,0,0,0,0,0,0,0,0,0.0291298094102061,0,0,0,0.126155871703421,0,0,0,0,0,0,0.0917526797145679,0,0,0,0.0503632664060503,0,0,0.0534410046058988,0.113429024383508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411047382537486,0,0,0,0,0,0,0,0,0,0,0,0.168874629038007,0,0,0,0,0.0786381651105718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508129916017044,0,0,0,0,0,0,0.000171524757535126,0,0,0,0,0,0.084373759979575,0,0,0,0.109365285854951,0,0,0.0613549999116163,0.110886301718081,0,0,0,0,0,0,0,0,0,0.0528504316415901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991650570146104,0,0,0,0.0946744462907081,0,0,"topic.earn"
0,0,0,0.120242764037349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735040436069531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597231835721799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417646077499697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221422868818072,0,0,0,0.0093377794088071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345111537276874,0,0,0,0.0598718005075563,0,0,0,0,0,0.0465022507660117,0,0,0,0.0322832342481153,0,0.0305540258483649,0,0,"topic.trade"
0,0,0,0,0,0,0,0,0.0799498628877885,0,0,0.182288107733206,0.0824604805294657,0.0515990627581482,0,0,0,0,0,0,0.0830989758773904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08280252908328,0,0,0,0,0,0.0553687398554393,0,0,0,0,0.0872007175396257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977616646565395,0,0,0.0663673275892516,0,0,0,0,0,0,0,0,0,0,0,0.082074469410287,0,0,0,0,0.000243565155699879,0,0,0,0.0102715573496878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379622691004561,0.0845763738099176,0,0,0.0658589805583119,0,0,0.0671440713926979,0,0,0.0511524758426129,0,0,0,0,0,0,0,0,"topic.interest"
0,0,0,0,0,0,0,0,0,0,0,0.0667722006348741,0.113269890837178,0,0,0,0.0195203752841568,0,0,0,0.0228293889773051,0,0,0,0,0,0,0,0,0,0,0.0235427203102742,0,0,0,0,0,0,0,0.0206692522002171,0,0,0,0,0,0,0,0,0,0.0205762973077251,0,0,0,0,0,0,0,0,0,0,0.0688178871184145,0.0228430442706545,0,0,0,0,0,0,0,0.0194934588038664,0,0,0.0209656192722545,0,0,0.0126211726716941,0,0.0454958951007033,0,0,0,0,0,0,0,0.0316254014135907,0,0,0,0,0.0197853912964602,0,0,0,0,0,0,0,0,0,0,0,0,0.013428800090184,0,0,0.0364655646094789,0,0.02181879633532,0,0,0,0,0,0,0,0.0198226505698957,0.0390947669464906,0.157835518096706,0,0,0,0,6.69135043131536e-05,0,0,0,0.014109282073747,0,0,0.0217470592318835,0,0,0,0,0,0,0,0,0.0189902702560382,0.0466728651385688,0.0213184740011072,0,0,0,0,0,0,0,0.0208583896156352,0,0.0173144445479803,0,0,0,0,0,0,0,0.0281057559574796,0,0,0.0227344549584488,0,0,0.00923335945967071,0,0,"topic.interest"
0,0,0,0,0,0,0,0,0,0,0,0,0,0.27642355049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191937147663062,0,0,0,0,0,0,0.0465317161409594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14656155251837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194644458793807,0,0,0.139457187388778,0,0.199403918673236,0,0,0,0.0993498348438209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434937778035498,0.205418835713421,0,0,0,0,0,0,0,0,0,0,0,0.155578749775884,0,0,0,0,0,0,0,0.103967085448998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0.157629534643688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286626140510173,0,0,0,0,0.166696725833269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115817457709272,0,0,0,0,0,0.174401435079251,0,0,0,0,0.0744441296380079,0,0,0,0.111271815025079,0,0,0,0,0,0,0,0.147379926970883,0,0,0,0,0,0,0.15278695036561,0,0,0,0,0,0,0,0.129362213554481,0,0,0.000487130311399758,0.115034547999516,0,0,0,0,0,0,0,0,0,0.163957536317959,0,0.0871240998744951,0.157458548439675,0,0.138249167463958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0.0450851387901711,0,0,0,0,0,0,0,0,0,0,0,0.0619594858126916,0,0,0,0,0,0.0333583301310425,0,0,0,0.14446882082166,0,0,0,0,0.0672164217069635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384378522078577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464179278812379,0,0,0.0703231593061497,0,0,0.0629806652723515,0,0.0600355884177484,0,0,0,0.0448676673488224,0,0,0,0,0,0.118260078213556,0.0639081244504375,0,0,0,0,0,0,0,0.0616076412764555,0,0,0,0,0,0,0,0.0521621828848714,0,0,0.000196423512661193,0.092769796773803,0,0,0,0,0,0,0,0.137264325997425,0,0,0,0.0702613708665283,0,0,0.0557456320419186,0,0,0,0,0.0469528772995476,0,0,0,0,0,0,0.0508262727053614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0.279527860499061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358282675637717,0,0,0,0,0.416741814583174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677211686461416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289543644273181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368449817427207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323405533886203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0.246296147880762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223926672273573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105814326009596,0,0.116217426406733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729609104004038,0,0,0,0,0,0,0,0,0,0,0,0.204376681733498,0,0,0,0,0.116318952559387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380570555781061,0,0,0,0,0,0.187204279954682,0,0,0,0,0,0,0.136131406053899,0.246028981936992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525147319268772,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358282675637717,0,0,0,0,0.416741814583174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289543644273181,0,0,0.287791152863675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244404161641349,0,0.368449817427207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323405533886203,0,0,0.00121782577849939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376039357840842,0,0,0,0.065142304661403,0,0,0,0,0,0,0.0473777473435223,0,0,0.0683964345534458,0,0.0748759023056707,0,0,0.146426558749619,0,0,0,0,0.0680888383637449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433299424888577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673848380285468,0,0,0,0,0,0,0,0,0,0,0,0,0.0338382407445491,0,0,0,0,0.0671215402702789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196784858384782,0,0,0,0.0588010061611278,0,0,0.000221422868818072,0,0,0,0.0280133382264213,0,0.0544594268959075,0,0,0,0.0941204278266853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172555768638437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611080516967298,0,0,"topic.earn"
0,0,0.0234966255665422,0.0104973841619908,0.00767771399999827,0,0,0,0,0,0,0,0.0130889651634073,0.057332291953498,0.0117368197176245,0,0,0,0,0.0121952003821806,0,0.0129597288173185,0,0.024377722605225,0,0.00656576656547502,0,0,0,0,0,0,0,0,0,0.0339134296650411,0.0289530678210414,0,0,0,0,0,0,0,0,0.0104278574491108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131982033563781,0,0,0.0302621820557102,0.0126552506848496,0,0,0,0,0,0,0,0,0,0.00729223309920106,0,0,0,0,0,0,0,0,0,0,0.0118944638011397,0,0.0138413837364485,0,0,0,0,0,0.0251298902905115,0.0125994815421154,0,0,0,0.0995962254980053,0,0.0129298430064998,0,0.0155177245486571,0,0,0.00526724822136918,0,0,0,0,0,0,0,0.0260553871143768,0,0,0,0,0,0,0,0,3.86611358253776e-05,0,0,0,0.0179344652137406,0,0,0,0,0,0.00821686274677412,0,0.0584867925062695,0,0,0,0,0,0.0123173405339731,0.0258448038512962,0,0.0184830374131553,0.013433125837152,0,0,0.0130889651634073,0.0120515140001448,0,0,0,0.0209076128756546,0,0,0,0,0,0.0162388812198771,0,0.0111757445206942,0,0.00563675518617887,0,0,0,0.0135766578272587,"topic.acq"
0,0,0,0,0,0,0,0,0.0344611477964606,0,0,0.10476328030644,0,0.467060481862549,0,0,0,0,0.0364553335387576,0,0,0,0,0,0,0,0.0681661871517241,0,0,0,0.0585821367751613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347131928070217,0.096850502844982,0,0.0363431864649484,0,0.0274792761014601,0.0291901588991989,0,0,0,0,0,0,0.0358399487694751,0,0.0371741688361685,0,0,0,0,0,0,0,0,0.131577334743115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187932580904366,0.0314878838521761,0.0931277900678214,0,0,0.0160439934564672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342329390778296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010498498090512,0,0,0.0644705283984905,0.0177095816373928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024544570539088,0,0,0,0,0,0,0,0.0541189328589946,0,0.0661454428999305,0,0,0,0,0,0.086920935603107,0,0,"topic.trade"
0.0553993172515936,0,0,0,0,0,0,0,0,0,0,0,0,0.0343993751720988,0,0,0,0,0.112768498413223,0,0,0,0,0,0,0,0,0,0,0.0238855117091811,0,0,0.0567714448459631,0,0,0.0474788015310576,0.0347436813852497,0,0,0,0,0,0,0,0.0536897382081936,0,0.0436706267940475,0,0,0.0499318148000796,0,0,0,0.0425012803702582,0,0,0,0,0,0,0.0556660242468953,0,0,0,0.0635505823169913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290669058465419,0,0,0,0,0.024814709879336,0,0.0529178224768848,0,0,0,0,0,0,0,0,0.0528307162123617,0,0.0663673275892516,0,0,0,0,0,0,0,0,0,0.0962059307658936,0,0,0,0,0,0,0.000162376770466586,0,0,0,0.0136954097995838,0,0.0399369130569988,0,0,0,0.0345108235364513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012654089700152,0,0,0,0,0,0,0,0,0,0.0341016505617419,0,0,0.0551689440325025,0.0236743717819512,0,0.0224062856221343,0.0466839038962131,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0.133584351392956,0,0,0.0874560385731326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607258772267316,0,0,0,0,0,0,0.154579938366577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675661689106376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25864619609211,0,0,0.13236614396223,0,0.126176490911878,0,0,0.117944479733779,0.0471490741631692,0,0,0,0,0,0,0.0671576901004597,0,0,0,0,0,0,0,0,0,0,0,0.122295674702407,0,0,0,0,0,0,0.000206411148898202,0.0974869050843354,0,0,0,0.0664320446167483,0,0,0,0,0,0,0,0.0738339829444874,0.133439447830233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433495557988245,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0.0293742499190217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165275893824102,0,0,0,0.00837334602479608,0,0,0,0,0,0,0.017238292969422,0,0,0.0144166401410094,0,0,0,0.0152299753054232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129052470759893,0,0,0,0,0.0138945592803883,0.0519107074763604,0,0,0,0,0,0,0,0,0,0,0,0,0.0154483510427139,0,0,0.0278994343269028,0.0118155320486484,0.016761645563417,0,0.0145106331906684,0,0,0,0,0,0.0116514636786913,0,0,0.0220649588916057,0,0.0145787093763391,0,0,0,0.0320482406538912,0,0,0,0,0,0,0,0,0.00989490532960926,0,0,0.00671734084911454,0,0,0,0.0132548504695771,0,0,0,0,0,0,0,0,0,0,0,0,4.93046873886395e-05,0,0,0,0.0124755757283658,0,0,0.0160241489077036,0,0.0172275065017011,0.0104789950009467,0,0.0372942097965079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384233492919596,0,0,0,0,0.0241993116845585,0,0.0135919172859712,0,0.0344981987872325,0,0,0,0,0,0,0.0204105840687458,0,0,"topic.earn"
